filename,label,feature_1646,feature_3311,feature_823,feature_2622,feature_2571,feature_1790,feature_3254,feature_1044,feature_1618,feature_988,feature_527,feature_654,feature_1074,feature_1275,feature_110,feature_1627,feature_3206,feature_2105,feature_1837,feature_2019,feature_1544,feature_1613,feature_1629,feature_616,feature_1574,feature_3248,feature_1715,feature_1639,feature_792,feature_2758,feature_1538,feature_1572,feature_632,feature_1464,feature_1898,feature_1029,feature_1471,feature_720,feature_257,feature_1682,feature_1683,feature_1638,feature_1674,feature_1175,feature_3788,feature_244,feature_1232,feature_3806,feature_1995,feature_1577,feature_613,feature_2099,feature_3750,feature_3801,feature_2644,feature_1375,feature_2133,feature_666,feature_750,feature_317,feature_1615
548,0,-0.09962484,-0.05678028,-0.0069022,-0.34543532,0.15936336,0.004473729,0.06467261,0.12984131,-0.033031303,0.4851421,0.044853676,-0.043633882,0.27262545,-0.10012715,0.12959807,0.006460703,-0.014476395,0.105634965,0.2901174,-0.37811905,-0.20400527,-0.019852927,-0.12417616,0.1900348,0.03304466,-0.034746226,0.05261043,-0.03368551,0.2745686,-0.038044885,0.029651163,0.044328164,-0.0634909,-0.06782477,0.062817976,0.18898161,0.09224597,0.12780865,0.17642194,0.049925726,-0.020852352,-0.02223391,0.051945597,-0.12691875,-0.017556222,-0.17913255,0.007171257,-0.016584652,0.27750713,-0.006040652,0.07347317,-0.09612146,-0.008913014,0.0688855,-0.07366416,0.086366914,0.34749246,-0.09457325,0.28038013,0.36494303,0.07814003
549,2,-0.045966715,-0.044449493,-0.19498786,-0.71201116,-0.029314127,0.053026114,0.03170729,0.12536184,0.11109045,0.33600888,-0.06358139,-0.015074112,-0.009965451,-0.004925414,0.19462423,0.053029846,-0.039491672,-0.24023263,0.063405156,0.037116285,-0.15149967,0.13224109,-0.08283423,-0.016494548,0.06116761,0.08951485,-0.005378772,0.15037158,0.5882629,-0.031294826,0.13663344,-0.05045847,-0.08320225,0.2439121,0.2158954,0.38057938,0.021875309,0.22003919,0.5241129,0.17588086,0.083020784,0.09100007,0.07741945,0.12234189,-0.11598323,0.35726547,0.09352648,-0.003040999,0.10164176,-0.12919873,0.110328145,0.026546326,-0.021980746,-0.003146126,-0.054021876,0.22461937,-0.039449066,0.22905266,0.2822582,0.2140019,-0.06609519
550,4,0.020789968,0.024375131,-0.28522083,-0.37730566,0.017766964,0.012217656,-0.009313924,-0.033157308,0.07435275,0.5638795,0.056016035,-0.58036375,0.028739763,0.09068214,0.15690921,-0.056968518,-0.02813819,0.19844139,0.005564946,0.09270551,0.06248643,0.092651635,-0.10551213,0.18640691,-0.049104333,0.07236274,0.06819808,-0.05300299,0.62740344,-0.047460664,-0.026277134,0.17492095,-0.22558723,0.27942616,0.29720902,0.091302074,0.054837454,0.09440184,0.318461,0.078647465,-0.004170147,0.22121806,-0.05084039,0.2050229,-0.058790844,0.7064427,0.09415459,-0.0192508,0.67248046,-0.034207895,0.11729164,0.13034096,-0.006904483,-0.010115062,-0.082255796,0.2487101,0.13932429,0.0993766,0.001908266,0.49171567,0.053251173
551,6,-0.1866864,0.053470474,-0.16409911,-0.62327236,0.078339696,0.07933551,-0.01884298,-0.09864326,0.073212594,0.36874878,0.073580936,-0.27751642,0.1565896,-0.019954236,0.26746246,0.046287853,0.04479843,-0.12662579,0.1400218,-0.37082568,-0.012162015,0.093883656,-0.10519349,0.051705662,-0.14324826,-0.013875856,0.037023786,0.08606025,0.52976143,-0.026882302,0.056749497,0.06317883,-0.17243035,-0.120592944,0.23851256,0.4184259,-0.000913926,0.23126073,0.4070079,-0.002215305,0.010998661,-0.021962818,-0.06344535,-6.78E-05,0.05724034,0.35464886,0.051833093,-0.039526463,0.28217182,-0.026491335,0.025379613,-0.12797374,-0.046980485,0.099938236,0.007999422,0.005697676,0.12523177,0.23616426,0.12844913,0.15309243,-0.0322052
552,3,0.028067656,-0.04603383,-0.10185691,-0.76049453,0.023768926,0.059483238,0.051712167,0.031426556,0.12792808,0.26079732,0.04073054,0.18396114,-0.08335291,0.00993545,0.347887,0.03041137,-0.013578248,-0.25249168,-0.00179022,0.09088744,-0.029747678,0.052058157,-0.056936067,0.07877607,0.082342446,0.042327996,0.022675227,0.1511281,0.22357835,-0.022465274,0.04516655,-0.034874544,-0.17300342,0.3649104,0.19540563,0.07050785,0.004458934,-0.002001528,0.36641297,0.112220824,0.018751204,-0.043684784,0.08282627,0.16599096,-0.00935909,-0.25919676,0.05693315,-0.003597878,0.018151244,-0.04200106,0.106341295,-0.079472154,-0.036076877,0.075033374,-0.022566099,0.3114701,0.1257932,0.23000234,0.1753903,0.07716698,-0.025733119
553,4,-0.17024824,-0.18814123,-0.14928024,-0.64567524,0.035355117,0.10988365,0.14467776,-0.060031623,0.06526173,0.388406,0.100407176,-0.36131915,0.014074545,0.11042209,0.16523431,-0.013736761,-0.16087992,-0.23933263,-0.01211769,-0.2523595,-0.11153126,0.15518737,-0.010491146,0.1012384,-0.08018568,0.0822304,0.059657376,0.20595245,0.552963,-0.035057154,-0.06460499,0.11638532,-0.07383505,-0.054123994,0.24612242,0.4199519,-0.09493024,-0.04151096,0.39058882,0.12162271,0.056629002,0.11660156,0.043210797,0.06740223,-0.14866865,-0.022754505,0.19404303,0.08910154,-0.12930357,-0.0530488,0.012652427,-0.000560563,-0.024657648,-0.042742573,0.014626888,-0.117568694,-0.00525676,0.27703246,0.24759874,0.065790854,0.069373295
554,1,-0.17488423,-0.026050963,-0.07573539,-0.23030245,0.09642598,-0.010094155,-0.009059731,0.12181084,-0.029953122,0.44154897,0.016048845,0.05251014,0.26258573,-0.14693052,0.1030711,0.029379783,0.001203404,0.09569083,0.26339185,-0.3883406,-0.14458676,-0.0521868,-0.1636416,0.18479863,0.001101428,0.030120196,0.044555034,-0.003699356,0.3033987,-0.012168521,0.039074674,0.097674005,-0.04230125,-0.14187755,0.08977839,0.32698947,0.09200741,0.1526963,0.25352433,-0.01382653,-0.027346103,-0.016731666,0.018197188,0.029424071,-0.017426345,0.06660187,0.06316325,-0.05064535,0.39299896,-0.01084128,0.04847194,-0.07132328,-0.003971368,0.055855084,-0.08752393,0.07873616,0.2021085,0.017963346,0.23270458,0.31709513,0.075785235
555,1,-0.044378407,-0.13018294,-0.018405369,-0.18122925,0.13226669,0.016888034,-0.002664612,0.066955864,0.060053375,0.4819422,-0.055174727,0.03335423,0.21815868,-0.02045538,0.12784408,-0.0336673,-0.020547187,0.16953291,0.2394269,-0.17995666,-0.13874117,-0.03465101,-0.015517646,0.09959786,0.095735654,0.078661606,-0.056362424,-0.023795525,0.23736663,-0.03339678,0.042123888,0.08612958,-0.23472148,0.15746821,0.06376477,0.14415902,0.06533637,0.032836523,0.12737378,0.041902017,-0.03465877,0.06904682,0.088118516,-0.063618064,0.002119584,-0.39653128,-0.014915586,-0.059890557,0.0323716,-0.14629722,0.038781557,0.006838218,-0.030343141,-0.009107555,-0.038509075,0.3284785,0.22015212,0.016223518,0.11209084,0.537196,0.10832229
556,1,-0.11198455,-0.045700647,-0.0579452,-0.26650903,0.10008647,0.015577331,-0.07260865,0.085241735,-0.046876315,0.45638797,-0.034458578,-0.016339019,0.22442846,-0.09048311,0.13397247,0.012095788,-0.04474191,0.12905654,0.2627935,-0.31868455,-0.11184194,-0.07767518,-0.18880007,0.14172396,0.019510794,0.061155967,0.014547358,0.015835963,0.2832828,0.031326134,0.100460805,-0.006339621,-0.17617156,0.19773795,0.08522898,0.23957111,0.16850531,0.14288272,0.20191035,0.060214233,-0.007873944,0.058835905,0.024218112,-0.09183285,0.017018385,0.07713796,-0.00052245,-0.058420554,0.18204857,0.009835904,0.024274943,-0.059144724,-0.03673368,0.004279984,-0.02865198,0.24243693,0.21979319,0.041748345,0.21371636,0.3298555,0.04341989
557,4,0.005633156,-0.108493775,-0.24739942,-0.3817997,0.07936822,-0.026533568,-0.024211181,0.048958242,0.15017815,0.52095973,0.120427966,-0.5734325,0.09563724,0.03343644,0.2676629,-0.002276987,0.14734508,0.17218035,0.12825115,0.11131803,0.060614895,0.12780236,-0.03152819,0.1544158,-0.008602385,-0.028000107,0.01363566,-0.09063195,0.4978827,0.004919582,-0.03181303,0.109269574,-0.35581356,0.29237437,0.28872058,-0.032849398,0.050070822,0.013456962,0.22909793,-0.034980275,-0.07096653,0.15030903,0.06562116,0.14886075,-0.09506539,0.5389488,-0.032967202,0.023068542,0.61457485,-0.02779413,0.13546751,0.019569933,-0.019909635,0.050141454,-0.027460791,0.42988765,0.15799063,-0.066520736,0.017914029,0.4109531,0.033622757
558,3,0.087294646,0.060082864,-0.09793251,-0.73787725,0.04566672,-0.00731934,0.072957836,0.015467041,0.03826063,0.298844,-0.009398969,-0.10003683,-0.03861533,0.04431266,0.25824872,0.05858222,-0.022786533,-0.19650854,-0.0393775,-0.06711225,-0.033018842,0.1268659,-0.048896324,0.14381035,0.070379645,0.008908795,0.07794999,0.20710354,0.5131623,-0.014827628,0.117861964,-0.052310996,-0.02911114,0.3163732,0.25936812,0.029818654,0.001573741,0.14465202,0.4742342,0.094953574,0.070685364,0.014803772,0.107058994,0.064844675,-0.059872855,0.2648414,0.11074261,-0.003000572,0.22938392,-0.07371788,0.016858764,-0.056581818,0.029550334,0.1221809,0.002848649,0.23665483,-0.017682696,0.27319983,0.17312619,0.20995122,-0.00747211
559,3,-0.06858001,-0.012160423,-0.20735192,-0.40016615,-0.032044087,-0.060597774,-0.028591713,0.005468088,0.039394196,0.44505116,7.39E-05,0.030666964,0.11792628,0.01329626,-0.10187453,0.044811033,-0.10324088,-0.033164244,0.11087628,-0.13850236,-0.07137713,0.011258021,0.027106104,-0.08682846,0.02950849,0.09297761,-0.06742301,0.25785753,0.39595586,0.04177164,0.14288682,-0.012657049,-0.10960749,0.24209687,0.20973332,0.31199312,0.14592898,0.10043413,0.36250758,0.14943168,-0.010905798,0.029918037,0.026933536,-0.118129134,-0.11071755,0.20456623,0.041903898,-0.002793634,-0.07837063,0.036162857,0.13130146,0.099620275,0.10081372,-0.008077012,-0.018707106,-0.01505274,0.070571624,0.09195063,0.17677793,0.38108552,-0.008345651
560,4,0.055183053,0.028914647,-0.28242105,-0.49701908,0.03671217,0.07373121,0.036348302,-0.22179604,0.09919516,0.40680113,0.046599463,-0.33876163,0.14587739,0.034360636,0.27692398,-0.028800553,0.0351115,0.3420746,-0.13244481,0.025969218,-0.003840409,0.1576078,-0.04016175,0.15790728,-0.06135507,-0.10081016,-0.0498491,-0.0592872,0.571931,-0.07877139,0.15125684,0.24834421,-0.22479652,-0.08043646,0.4379918,0.19261141,0.017214365,0.106513806,0.3750833,0.028438577,-0.0011989,0.22125548,-0.040837694,0.2705923,0.02413293,0.5374297,-0.008877943,-0.02835423,0.63419557,-0.0471539,0.106490396,0.09317262,0.056268185,0.009094507,-0.107833356,-0.04273613,0.21472779,0.08747264,0.123600766,0.31994525,-0.016583199
561,4,0.045591317,0.00315724,-0.25913507,-0.52248615,0.0742006,0.079766184,0.007792444,-0.18603455,0.103503056,0.5622157,-0.020120656,-0.6167984,0.03964072,-0.00482789,0.26559114,-0.034136634,0.040241208,0.14496565,-0.11758667,0.19355789,0.042042013,0.15465789,-0.09529908,0.15303762,-0.029491179,0.004823628,0.029744644,-0.007850019,0.7105903,-0.004556169,0.095696874,0.13044016,-0.3105991,0.21660957,0.36755067,0.4047293,0.075545385,0.1208663,0.39353818,0.11710481,-0.013436089,0.22455162,-0.014821627,0.23724416,-0.10609776,0.7766251,-0.058709264,-0.04741507,0.58437943,-0.08918436,0.20176244,0.20391455,-0.031228447,0.017939335,-0.035719685,0.2681869,0.16687487,0.14514552,0.07890512,0.44973877,0.04868624
562,2,-0.18670394,-0.11152851,-0.13726413,-0.36657894,0.098077826,0.0230051,-0.002369615,0.00416987,-0.016953303,0.39290234,0.065209344,-0.002963705,0.22302827,-0.15390724,0.20200896,0.011886844,-0.015733063,-0.028669164,0.2869282,-0.38186318,-0.19605953,-0.019504039,-0.08171638,0.20818503,0.03182048,-0.030936472,-0.013725158,0.13629411,0.45908478,-0.024425603,0.10135528,0.09045244,-0.05538832,-0.23406664,0.18282084,0.2841113,0.08665685,0.20696339,0.33121935,0.029756295,0.032091524,-0.04202091,0.05966202,-0.013745243,-0.004779229,0.21639751,-0.099983014,-0.090407975,0.403766,0.022606153,0.000894962,-0.089114055,-0.095067576,-0.09102326,-0.045819335,-0.090172105,0.22168222,-0.035092443,0.20592724,0.20587416,0.06417705
563,6,-0.19669461,-0.079893,-0.13050753,-0.64694566,0.021917071,0.059504867,-0.007161725,-0.16679785,0.08184262,0.37343842,0.08281449,-0.24834014,0.10086498,-0.030051455,0.2158046,0.000776976,-0.007443582,-0.24404745,0.1593842,-0.37068212,-0.11345236,0.10368569,0.021551933,0.15182284,-0.07290864,-0.042396378,-0.015164673,0.12477789,0.5136213,-0.07865219,-0.017797012,0.10921551,-0.107938364,-0.33888748,0.24852134,0.4417672,-0.137592,0.07909872,0.41852698,0.09280049,0.000644831,-0.051383857,0.02807566,0.047118876,0.08611883,0.08892429,0.08585677,0.057338458,0.15073593,-0.00636844,0.051338848,-0.21886317,0.09062219,-0.02520348,0.02082472,-0.13828209,0.027030079,0.27447388,0.26060086,0.11506499,0.039421294
564,1,-0.2842757,-0.017866181,-0.16486022,-0.7365035,-0.013072056,0.11899021,0.0963948,-0.16134608,0.15326524,0.2907251,0.14700177,-0.057979323,0.07521305,0.014372514,0.2526513,0.010971147,0.06352315,-0.07524649,0.16033459,-0.19957614,-0.122556075,0.10776171,0.01901346,0.056473915,-0.014033095,-0.10518207,-0.016911115,0.3046699,0.54924685,-0.115978666,0.06767535,0.036816772,-0.104518525,-0.21231958,0.27897078,0.5036081,-0.25370613,0.13645838,0.46006227,0.114776865,-0.09933099,-0.004690783,-0.003060625,0.19388431,-0.12920916,0.12690203,-0.002338764,0.019919677,0.093202405,-0.09175382,0.11052533,-0.12098822,-0.037458345,-0.006972337,0.08003226,-0.25231412,0.12554736,0.07822355,0.22358824,0.11930719,-0.05841358
565,3,-0.16202949,0.030040344,-0.012907773,-0.3341189,0.13587612,0.07370409,0.000196662,0.080729164,0.10385082,0.51164573,0.12405021,0.14314817,0.17630585,-0.10098877,0.03377821,-0.053540263,-0.042685904,0.22556594,0.26871976,-0.18268773,-0.09517149,0.119270876,-0.024387706,0.18358178,0.05693762,0.005822439,0.001937612,0.13042794,0.34356073,0.05599722,0.03981024,0.10423906,-0.043817483,-0.09966978,0.14841713,0.38667688,0.13875183,0.07984914,0.22546324,0.09872228,-0.046183884,-0.046480577,0.041940033,0.035979416,-0.028034462,-0.053820536,-0.05278338,-0.026949948,0.04742129,-0.05537417,0.07000718,-0.002143152,0.05841203,0.048531584,-0.14432417,0.024104284,0.30145216,0.025300559,0.2075613,0.30924267,0.09251866
566,1,0.008592866,-0.049941495,-0.0999234,-0.5468469,-0.01414696,0.01458233,-0.03038095,0.04102035,0.13486478,0.3889515,-0.018590918,-0.18726748,-0.06640084,0.04374419,0.04755412,0.058329966,-0.048464116,-0.12173571,0.14752293,-0.17473076,-0.14347196,0.068488516,-0.11542061,-0.054212485,-0.04639741,0.06776493,-0.003227708,0.090532295,0.3103523,-0.021756263,0.0703064,0.002289706,-0.1435967,-0.025936468,0.18639775,0.27500385,-0.09988863,-0.14985158,0.34053475,0.17184095,-0.015008953,0.04584549,0.081382066,0.031585593,-0.15655172,-0.24299592,0.31718498,-0.021799747,0.28444347,-0.012231041,0.03500544,-0.05242508,-0.1212754,0.040180262,-0.052287545,0.12316987,0.032609075,0.32624483,0.04991789,0.24260955,-0.015827639
567,2,-0.031174256,0.012925433,-0.114627354,-0.7251547,0.014421557,0.024573026,0.057134207,0.20272942,0.118197955,0.26298818,-0.006536651,0.026296666,-0.026489919,0.048655078,0.28806788,0.059428412,-0.010616787,-0.28148592,-0.005099934,0.044648536,-0.06022091,0.09255564,-0.07159651,0.041694105,0.05866516,0.08218655,0.101159595,0.17109767,0.50736845,0.039042074,0.100598715,-0.04753862,-0.023875993,0.35142934,0.18643585,0.25166556,-0.011743399,0.24933259,0.3338232,0.1572411,-0.015728092,-0.028445076,0.09434193,0.112573154,-0.130947,0.49626568,0.12253719,-0.06559827,0.29799265,-0.10790552,0.20441999,-0.023989627,-0.062313993,0.0543416,0.031289157,0.28758097,-0.019133015,0.15247235,0.16687138,0.18156607,-0.045143202
568,1,-0.095143996,-0.041860703,-0.08434139,-0.17141415,0.16309161,-0.015977103,-0.01219021,0.089063704,0.005911602,0.52103794,-0.007866344,0.10266863,0.22923748,-0.15715563,0.17760824,-0.033152454,-0.054517955,0.10045986,0.27743703,-0.19235513,-0.13262379,-0.09926435,-0.072063364,0.12073458,0.14932416,0.026835108,0.005414643,-0.076455034,0.21938203,-0.00465101,0.07280968,0.041553956,-0.24954619,0.052071854,0.041174933,0.1955955,0.113229424,0.030740019,0.0976755,0.011706593,-0.001914158,0.004697043,0.009662514,0.018908618,0.03829392,-0.25263515,0.048093427,-0.041652907,0.22162163,-0.06711193,0.041379277,-0.010760862,-0.050177928,0.032644063,-0.07433625,0.2753885,0.25935227,-0.08378833,0.14798751,0.4888393,0.090947144
569,2,-0.21806663,-0.040689196,-0.04092746,-0.6193017,0.08151288,0.104893416,0.02589513,-0.060811922,0.00294068,0.41265467,0.074506015,-0.27337182,0.18280873,-0.003938498,0.23635326,-0.07185711,0.013598882,-0.22391106,0.24425903,-0.4165813,-0.13039024,0.1306886,-0.09780261,0.13136993,-0.12116267,-0.06544525,-0.025898997,0.021565668,0.4840465,-0.055521484,0.061626498,0.15955809,-0.05426515,-0.287008,0.26141742,0.4900221,-0.010481342,0.07779852,0.3914403,0.08190694,-0.000301109,0.060253218,0.009837919,0.16391377,-0.024304325,0.044100873,0.16162044,0.11469992,0.30081564,-0.08187598,-0.0491724,-0.055025708,0.006653104,-0.003147346,-0.05150546,-0.08057291,0.005640149,0.3038741,0.16877906,0.11058411,0.109175734
570,4,0.20742631,0.030963533,-0.06921131,-0.7586796,0.002179476,0.0315455,0.076116174,-0.05157293,0.063595966,0.31285423,-0.041695762,0.035681233,0.029374858,0.006153688,0.09110356,0.035150833,0.000680271,-0.12616366,-0.020508114,-0.016605161,-0.003257419,0.075483315,-0.108142145,0.104057126,0.00438515,-0.019161444,0.08157769,0.15855683,0.3742389,-0.047383755,0.10272917,0.001559116,-0.071123704,0.3517531,0.2647531,-0.091211975,0.033125322,0.19475289,0.44626272,0.05246593,0.022298926,0.040272813,0.08027019,0.048662685,-0.014319096,0.23830122,-0.045803323,0.00870032,0.2642801,-0.043998245,0.26795053,0.025969323,-0.006863762,0.034075644,-0.054159634,0.2366121,0.12275513,0.38477418,0.026373427,0.27889338,-0.06979241
571,7,0.050303794,-0.12620516,0.26125616,-0.7204995,-0.019458221,-0.009080929,-0.039437786,0.1695959,0.1289467,0.23745817,0.0674731,0.12359346,-0.11588867,0.022277452,0.19883822,0.07492963,-0.055607818,-0.37328267,-0.029692337,0.030657526,-0.049488373,0.05177943,-0.03060673,-0.05645248,-0.036051836,0.105592646,-0.021727882,0.160102,-0.05129894,-0.028122634,0.0557301,-0.02056399,-0.1835664,0.41775423,0.092336155,0.1875296,0.010342757,0.19140287,0.22439422,0.10431738,0.013240426,-0.04325122,0.10126678,0.15724455,-0.049081173,-0.41044837,0.09143184,-0.053175744,-0.02582963,-0.09655099,0.13157447,-0.064704694,0.008206759,0.03801046,0.002286786,0.40253383,-0.03562489,0.16362254,-0.15314938,0.38308486,-0.051174145
572,1,-0.067774184,-0.054864746,-0.060123116,-0.60814,0.00333247,-0.013138157,0.021059027,0.09937964,0.06261056,0.43799904,0.008608012,-0.15604691,0.05550821,0.015690304,-0.042467333,-0.018774325,-0.06643915,-0.21771927,0.02553848,-0.08064617,-0.0522787,-0.015517173,-0.1023611,-0.15280502,-0.04331508,0.11211878,-0.012595081,0.14349487,0.16814733,-0.007093645,0.04037333,0.029054785,-0.16941352,0.39007735,0.21301632,0.19932944,0.10496486,0.111498795,0.40833753,0.143541,-0.009749144,-0.027449591,0.054012086,0.022045894,-0.05727507,-0.060265504,0.09569213,-0.015677005,-0.06988696,-0.049885575,0.12369175,0.015876973,-0.1147689,0.06307659,-0.008897547,0.20549534,0.101175435,0.112902544,0.15776913,0.42209327,-0.05578364
573,4,0.10480081,-0.051976487,-0.35544333,-0.55579567,0.06417754,-0.016873231,-0.005488198,-0.03155402,0.10726345,0.6593855,-0.027143748,-0.68058765,0.13295095,0.05165314,0.17394231,-0.003028666,0.047116768,0.15452547,-0.11913551,0.05496874,0.08624782,0.12568967,-0.022939123,0.22334719,-0.10384539,-0.080462225,-0.030209567,-0.05778538,0.7124932,-0.0319328,0.10179784,0.23012461,-0.3776021,0.16119881,0.3534325,0.12376782,0.1751012,0.06842419,0.35515505,0.096978925,-0.005721274,0.18142012,0.04587396,0.12498883,-0.026981452,0.7876332,0.010399408,-0.064579755,0.72238773,0.004064253,0.24883062,-0.000222657,-0.04532144,0.1133655,-0.021203922,0.14640804,0.14735545,-0.07710152,0.096385375,0.539779,0.10142176
574,1,-0.24877374,-0.053729154,-0.0591122,-0.71295244,0.005662844,0.111764364,0.12617415,-0.0785656,0.109178305,0.43134275,0.08273794,-0.2041945,0.011855369,0.12475503,0.27634567,-0.024752952,-0.025295295,-0.113207996,0.15881601,-0.362101,-0.08152186,0.18843833,0.032187387,0.09732448,-0.03048705,-0.10845988,0.012657894,0.14064746,0.5141265,-0.07701087,-0.042353887,-0.019093834,-0.06656589,-0.22945882,0.20965505,0.3938682,-0.080836326,0.019028526,0.41354674,0.08413479,-0.03962632,0.11791237,0.09627051,0.13343547,-0.000836208,-0.17542754,0.1317715,0.10995024,-0.09847109,0.003366112,-0.022727448,-0.091800146,0.027418958,0.06474793,-0.045145623,-0.13999882,0.10703875,0.2858267,0.23555985,-0.012066176,0.10386091
575,4,-0.04246672,-0.01506359,-0.07492578,-0.09401244,0.16726544,0.044569846,-0.000304705,0.20912544,-0.058511153,0.5516332,-0.11909681,0.085846715,0.16557005,-0.056262,0.1843108,-0.036470182,-0.040670067,0.079158805,0.275811,-0.19411844,0.0290271,-0.06726123,-0.02574404,0.0827225,0.09375276,0.11684574,0.016090825,-0.07071148,0.110059164,0.05699331,0.086583644,0.028897317,-0.14826877,0.11908041,0.0956489,0.15125306,0.08914229,0.11772602,0.027917339,0.09223178,0.014973562,0.16062962,0.008405807,-0.13118355,0.025788665,-0.2324854,0.028737891,-0.07802965,0.28452563,-0.086308315,-0.02610266,0.062243473,-0.007405849,-0.021837356,-0.06349098,0.3113143,0.15277512,-0.12643953,0.17523766,0.38822672,0.07317757
576,1,-0.1355819,-0.10708548,0.08352628,-0.20732154,0.14657566,0.08524776,-0.05548195,0.11512413,0.059772555,0.5755307,0.13015386,0.13118795,0.25262788,-0.10792516,0.070651375,0.014303592,-0.081304885,0.17613639,0.38011134,-0.2681449,-0.002938437,0.1520146,0.012687563,0.15347809,0.06537896,0.021845296,-0.031475216,0.06446782,0.3080325,0.05439051,0.002855958,0.16615649,-0.0767523,-0.14495282,0.03299783,0.3342777,0.060996436,0.11062231,0.049899153,0.098536186,-0.010037228,-0.021901492,-0.024113849,-0.002562797,-0.060511682,-0.1285156,-0.071422614,-0.021924168,0.22859584,-0.012624288,0.090228476,0.026067348,0.073013924,-0.056591228,-0.16011423,0.06370511,0.24881554,-0.1785975,0.15671612,0.47358602,0.11608859
577,1,-0.10434807,-0.1335921,-0.05064239,-0.028643802,0.12716338,-0.00227482,-0.10137383,0.1099987,0.01902093,0.4120944,-0.042242754,0.034682382,0.23393695,-0.015394201,0.087172665,-0.005322391,-0.038054705,0.09721758,0.17647667,-0.054420754,-0.0947081,-0.028868778,0.015167104,0.048155982,0.11824301,0.11662649,-0.044611074,-0.067453094,0.25702593,0.004773107,0.105592914,0.1069428,-0.15214093,0.22549322,0.07299299,0.14415763,0.085770875,0.07349366,0.07834249,0.002215337,-0.089674115,0.12141038,0.15859488,-0.08731097,0.03900539,-0.39397132,0.044029716,-0.09913121,-0.015373339,-0.081359185,-0.050450053,-0.12585407,-0.04603471,-0.033449683,-0.027506074,0.41386926,0.009618871,-0.075296,0.09575345,0.5042696,0.059139464
578,5,-0.027629225,0.011200686,-0.058975566,-0.77758294,0.017828567,0.034260042,-0.032260913,0.12963772,0.13134883,0.20328057,0.01712355,0.10509744,-0.04937868,-0.014810953,0.34054452,0.08411138,0.008064353,-0.29385424,0.01612458,0.057510868,-0.103153355,0.071155384,0.011111505,-0.010039845,0.11727315,-0.043026835,-0.036194198,0.1252065,0.41835275,-0.014223322,0.09527773,-0.11154445,-0.21628381,0.31743103,0.12849772,0.16193777,0.052224457,0.11468785,0.48447207,0.11745185,0.07868857,-0.007596815,0.20586737,0.24357514,-0.032927994,-0.073424,0.13027474,-0.01959176,0.16824363,-0.074222654,0.058575712,-0.15348074,0.002199866,-0.007418969,-0.019397337,0.31892467,-0.024120567,0.14713147,0.24728456,0.07539168,0.000433851
579,0,-0.37833512,0.016643805,-0.09414418,-0.09059933,0.09887072,0.10973498,-0.12911345,-0.06155914,0.10524473,0.33429238,-0.024039622,-0.10993146,-0.29174566,0.030056803,0.28765383,-0.1360957,-0.040258046,0.41737923,0.7305149,0.013080473,-0.18294446,0.08686208,0.013266145,-0.23968151,0.26134327,0.014353273,-0.2146857,-0.12571402,0.19447841,0.099920176,-0.000170497,-0.17903627,-0.35738602,0.0854502,0.3636112,0.6348149,-0.29097876,0.23911656,0.20502096,-0.043871652,0.075602226,-0.11603887,-0.052684363,0.16845511,0.1916931,-0.37267077,-0.18981719,-0.15347522,-0.21883565,0.07248107,0.1689429,-0.1571027,-0.21421407,-0.06436384,-0.06325063,0.4786011,0.3145022,-0.11770577,0.014275287,0.114156425,-0.031146366
580,2,-0.02336967,-0.002956206,-0.23619239,-0.5054014,0.0079819,-0.101035744,-0.016808221,0.04210088,-0.077714026,0.40556964,-0.073297344,-0.054927047,0.066820346,-0.14690256,0.034328017,0.102872245,-0.05776101,-0.1796646,0.11372417,-0.30281362,-0.10475365,-0.03919522,-0.054452408,0.16731943,0.06558561,0.021980409,0.016626934,0.19065058,0.31704035,0.002220158,0.047114328,0.03701348,0.047074594,0.08321903,0.17085953,0.12005696,0.13880637,0.07011677,0.34136102,0.06548803,0.13558541,0.021080995,0.040832568,-0.28725678,0.0674898,0.08675953,0.07159712,-0.08680515,0.29255694,0.06651259,0.024162464,-0.045305353,0.044139367,0.03723028,0.001561408,0.16160879,0.07613362,0.0222697,0.20053826,0.3140057,-0.013876343
581,7,-0.14739467,0.14353578,-0.19451787,-0.5951129,0.10505494,0.090553425,-0.04088422,-0.15162541,0.11631809,0.36712518,-0.06769128,-0.12816273,0.090196036,0.128877,0.2238574,-0.026787532,0.11329269,0.18655743,0.21193203,-0.2388438,-0.055926956,0.097238444,-0.07469174,-0.11790296,0.02494042,-0.08864149,-0.080051824,0.027001088,0.16257495,-0.091466054,0.18916756,-0.13240626,-0.29496145,0.004260483,0.36823037,0.28035244,0.02962352,0.1963593,0.18510436,0.04323302,-0.08874584,0.0541815,0.062407523,0.05402681,0.017092463,0.113092706,0.048144605,0.027946224,0.38485646,0.005969665,0.069221586,-0.002865604,-0.06552615,0.041027736,-0.016113669,-0.057214,0.14658603,0.063052125,0.064088166,0.15071785,0.049746152
